SaleId,OrderId,ProductId,Quantity
45917,8349,9,11
45918,8349,6,9
45919,8350,7,4
45920,8350,4,1
45921,8350,5,2
45922,8351,10,1
45923,8351,7,4
45924,8351,3,4
45925,8351,12,1
45926,8351,5,7
45927,8351,6,2
45928,8351,11,1
45929,8351,2,1
45930,8351,4,2
45931,8352,7,1
45932,8352,5,4
45933,8353,8,2
45934,8353,6,3
45935,8353,12,3
45936,8353,4,4
45937,8353,2,8
45938,8353,10,3
45939,8354,4,4
45940,8354,3,6
45941,8355,9,8
45942,8355,4,1
45943,8355,11,1
45944,8355,7,2
45945,8355,6,3
45946,8355,8,1
45947,8356,3,4
45948,8356,6,7
45949,8356,8,2
45950,8356,12,10
45951,8356,2,1
45952,8356,7,1
45953,8356,11,6
45954,8356,10,4
45955,8356,1,4
45956,8356,5,5
45957,8357,8,3
45958,8357,1,11
45959,8359,6,3
45960,8359,10,1
45961,8359,7,5
45962,8359,1,2
45963,8359,9,1
45964,8359,11,1
45965,8359,5,12
45966,8359,2,4
45967,8360,9,4
45968,8360,4,1
45969,8360,12,9
45970,8361,7,4
45971,8361,5,1
45972,8361,4,1
45973,8361,3,3
45974,8361,11,5
45975,8361,9,2
45976,8361,12,1
45977,8361,8,4
45978,8364,10,6
45979,8364,2,1
45980,8364,1,2
45981,8364,8,6
45982,8364,9,1
45983,8364,11,6
45984,8364,5,2
45985,8364,12,4
45986,8364,4,5
45987,8364,7,2
45988,8364,3,14
45989,8365,10,5
45990,8365,5,1
45991,8365,1,12
45992,8365,6,6
45993,8365,12,2
45994,8365,3,4
45995,8365,11,1
45996,8365,7,2
45997,8365,2,3
45998,8365,9,1
45999,8365,8,6
46000,8366,6,8
46001,8366,5,1
46002,8366,2,6
46003,8366,7,6
46004,8366,8,4
46005,8366,11,1
46006,8367,6,6
46007,8368,5,1
46008,8369,8,4
46009,8369,9,4
46010,8369,11,2
46011,8369,1,3
46012,8369,3,4
46013,8369,6,1
46014,8370,11,2
46015,8370,9,6
46016,8370,1,3
46017,8370,7,1
46018,8370,4,2
46019,8370,3,4
46020,8370,10,14
46021,8371,5,1
46022,8371,10,5
46023,8371,8,3
46024,8371,9,1
46025,8371,1,1
46026,8371,12,6
46027,8371,4,2
46028,8371,11,2
46029,8371,6,2
46030,8371,7,2
46031,8372,6,2
46032,8373,11,1
46033,8373,1,1
46034,8374,6,1
46035,8374,10,3
46036,8374,7,1
46037,8374,1,2
46038,8374,4,4
46039,8374,9,1
46040,8374,11,2
46041,8374,2,1
46042,8374,12,7
46043,8374,8,2
46044,8375,1,1
46045,8375,9,2
46046,8375,8,5
46047,8375,6,15
46048,8375,2,6
46049,8375,11,4
46050,8376,5,3
46051,8376,1,1
46052,8376,10,2
46053,8376,6,1
46054,8376,2,8
46055,8376,7,5
46056,8376,12,3
46057,8376,8,7
46058,8376,11,8
46059,8376,4,5
46060,8376,3,1
46061,8377,2,4
46062,8377,4,2
46063,8378,6,2
46064,8378,4,2
46065,8378,11,6
46066,8378,12,3
46067,8378,8,1
46068,8378,2,1
46069,8378,9,2
46070,8378,7,2
46071,8378,5,3
46072,8378,10,5
46073,8379,10,3
46074,8379,5,8
46075,8380,11,2
46076,8380,8,1
46077,8380,6,16
46078,8380,2,1
46079,8380,7,1
46080,8381,3,10
46081,8381,12,2
46082,8381,11,2
46083,8381,7,3
46084,8381,8,1
46085,8381,6,12
46086,8381,10,1
46087,8382,6,1
46088,8382,1,7
46089,8382,5,1
46090,8382,8,2
46091,8382,3,3
46092,8382,11,2
46093,8383,7,4
46094,8383,10,1
46095,8383,5,1
46096,8383,8,1
46097,8383,9,1
46098,8383,4,4
46099,8383,1,6
46100,8383,11,2
46101,8383,2,4
46102,8384,9,1
46103,8384,4,1
46104,8384,12,2
46105,8385,3,2
46106,8385,6,1
46107,8387,1,2
46108,8388,10,2
46109,8388,5,2
46110,8389,10,2
46111,8389,4,5
46112,8389,2,4
46113,8389,8,6
46114,8389,11,2
46115,8389,7,2
46116,8389,9,1
46117,8389,5,3
46118,8389,1,2
46119,8389,6,5
46120,8389,3,4
46121,8390,8,4
46122,8390,10,1
46123,8390,1,1
46124,8390,3,1
46125,8391,6,6
46126,8391,3,1
46127,8391,4,2
46128,8391,5,7
46129,8391,12,1
46130,8391,8,3
46131,8391,10,2
46132,8391,7,1
46133,8392,4,1
46134,8392,9,2
46135,8392,2,3
46136,8392,5,10
46137,8392,6,1
46138,8392,1,3
46139,8392,8,5
46140,8392,12,14
46141,8394,10,2
46142,8394,11,2
46143,8394,3,1
46144,8394,7,3
46145,8394,9,5
46146,8395,6,1
46147,8395,9,1
46148,8395,10,1
46149,8395,8,3
46150,8395,7,3
46151,8395,1,5
46152,8395,4,3
46153,8395,11,2
46154,8396,7,1
46155,8397,7,2
46156,8398,8,7
46157,8399,6,1
46158,8399,8,4
46159,8399,4,1
46160,8399,2,1
46161,8399,11,1
46162,8400,12,3
46163,8400,4,1
46164,8400,6,2
46165,8400,2,1
46166,8400,7,12
46167,8400,10,1
46168,8400,11,2
46169,8400,3,1
46170,8400,1,2
46171,8401,7,2
46172,8402,1,4
46173,8402,7,1
46174,8402,5,1
46175,8402,12,3
46176,8402,4,1
46177,8403,2,1
46178,8403,6,5
46179,8404,2,1
46180,8404,4,1
46181,8404,6,4
46182,8404,1,1
46183,8404,10,3
46184,8404,11,9
46185,8405,2,5
46186,8405,12,6
46187,8405,1,4
46188,8405,4,4
46189,8405,5,8
46190,8405,8,3
46191,8405,3,2
46192,8405,7,1
46193,8405,6,1
46194,8405,10,3
46195,8406,2,6
46196,8406,1,1
46197,8407,6,2
46198,8407,7,1
46199,8407,1,3
46200,8407,3,6
46201,8408,8,1
46202,8408,3,1
46203,8408,5,2
46204,8408,6,5
46205,8408,4,4
46206,8408,12,2
46207,8408,11,1
46208,8409,12,2
46209,8409,1,2
46210,8409,6,2
46211,8409,10,2
46212,8409,9,5
46213,8410,8,7
46214,8411,6,1
46215,8411,9,7
46216,8411,5,3
46217,8411,3,1
46218,8411,7,3
46219,8411,1,2
46220,8411,2,2
46221,8411,12,5
46222,8412,7,10
46223,8412,9,1
46224,8412,2,1
46225,8412,6,7
46226,8412,5,13
46227,8412,12,1
46228,8412,8,3
46229,8412,11,6
46230,8412,3,1
46231,8412,1,5
46232,8413,10,3
46233,8413,9,3
46234,8414,4,3
46235,8414,9,7
46236,8415,4,1
46237,8415,11,1
46238,8415,6,1
46239,8415,8,3
46240,8415,7,9
46241,8415,10,1
46242,8415,5,7
46243,8415,9,8
46244,8415,3,1
46245,8416,3,1
46246,8416,1,6
46247,8416,2,2
46248,8416,4,1
46249,8416,7,1
46250,8417,6,2
46251,8417,9,6
46252,8417,5,6
46253,8417,4,1
46254,8417,12,4
46255,8418,4,5
46256,8418,1,1
46257,8418,11,2
46258,8418,8,7
46259,8418,7,1
46260,8418,3,8
46261,8418,2,1
46262,8418,9,3
46263,8418,12,1
46264,8419,8,4
46265,8419,1,1
46266,8419,3,1
46267,8419,5,1
46268,8420,12,1
46269,8420,11,6
46270,8420,5,3
46271,8420,9,3
46272,8420,10,3
46273,8420,6,3
46274,8420,1,3
46275,8420,7,1
46276,8420,8,1
46277,8421,7,1
46278,8422,6,3
46279,8422,5,10
46280,8422,10,4
46281,8423,9,1
46282,8424,2,3
46283,8424,1,4
46284,8424,9,1
46285,8425,12,5
46286,8425,8,3
46287,8425,3,4
46288,8425,4,1
46289,8425,7,1
46290,8425,11,1
46291,8425,10,11
46292,8426,1,2
46293,8426,8,2
46294,8426,2,3
46295,8426,12,11
46296,8426,5,6
46297,8426,3,1
46298,8426,4,4
46299,8426,7,10
46300,8426,11,12
46301,8426,6,2
46302,8427,1,9
46303,8427,3,2
46304,8427,5,1
46305,8427,2,1
46306,8427,8,3
46307,8427,4,1
46308,8427,11,5
46309,8427,7,6
46310,8427,12,6
46311,8428,6,6
46312,8428,2,1
46313,8428,12,7
46314,8428,10,2
46315,8428,8,2
46316,8428,9,6
46317,8428,3,4
46318,8428,1,3
46319,8429,7,9
46320,8429,9,4
46321,8429,1,1
46322,8429,12,1
46323,8429,10,1
46324,8429,5,1
46325,8429,4,1
46326,8429,8,3
46327,8430,6,1
46328,8430,9,8
46329,8430,11,2
46330,8430,4,5
46331,8430,7,3
46332,8430,10,6
46333,8430,8,7
46334,8430,5,1
46335,8431,1,5
46336,8431,6,1
46337,8431,4,1
46338,8431,5,1
46339,8431,10,6
46340,8432,8,6
46341,8432,2,1
46342,8432,10,1
46343,8432,6,2
46344,8432,1,4
46345,8432,7,1
46346,8432,3,1
46347,8432,5,1
46348,8433,8,1
46349,8433,9,6
46350,8434,3,4
46351,8434,8,2
46352,8434,9,1
46353,8434,2,3
46354,8435,9,3
46355,8436,2,2
46356,8436,10,3
46357,8437,9,2
46358,8437,11,1
46359,8437,4,3
46360,8438,8,1
46361,8438,4,2
46362,8438,5,6
46363,8438,12,3
46364,8438,3,2
46365,8438,6,5
46366,8438,1,2
46367,8438,2,18
46368,8438,9,3
46369,8438,7,9
46370,8439,12,2
46371,8440,9,15
46372,8440,11,8
46373,8440,7,3
46374,8440,1,2
46375,8440,12,10
46376,8440,5,2
46377,8441,9,1
46378,8441,2,1
46379,8441,7,1
46380,8441,6,1
46381,8441,10,3
46382,8441,4,5
46383,8441,12,3
46384,8441,11,5
46385,8442,5,4
46386,8442,3,4
46387,8442,12,3
46388,8442,2,6
46389,8443,5,3
46390,8444,11,13
46391,8444,6,4
46392,8444,7,4
46393,8444,5,8
46394,8444,9,3
46395,8445,2,5
46396,8445,6,4
46397,8445,4,1
46398,8446,5,7
46399,8446,8,1
46400,8446,4,4
46401,8447,2,2
46402,8447,5,4
46403,8447,12,1
46404,8447,7,5
46405,8447,6,2
46406,8447,11,1
46407,8447,8,3
46408,8447,4,3
46409,8447,1,6
46410,8447,9,4
46411,8447,10,2
46412,8448,12,7
46413,8448,11,5
46414,8448,6,6
46415,8448,4,1
46416,8449,11,1
46417,8449,6,3
46418,8449,9,4
46419,8449,12,1
46420,8449,4,3
46421,8449,2,4
46422,8449,10,4
46423,8450,1,1
46424,8450,3,3
46425,8450,11,4
46426,8450,7,2
46427,8450,5,1
46428,8450,6,5
46429,8451,5,11
46430,8451,9,1
46431,8451,7,1
46432,8451,1,11
46433,8451,12,12
46434,8451,11,10
46435,8451,6,3
46436,8451,2,2
46437,8451,8,2
46438,8452,8,6
46439,8452,11,5
46440,8452,2,2
46441,8452,12,1
46442,8452,6,1
46443,8452,5,1
46444,8452,3,5
46445,8452,7,7
46446,8453,5,1
46447,8453,8,1
46448,8454,12,1
46449,8454,4,3
46450,8454,10,2
46451,8454,1,1
46452,8454,11,1
46453,8454,7,3
46454,8454,9,2
46455,8455,6,4
46456,8455,12,5
46457,8455,3,5
46458,8456,3,2
46459,8456,10,6
46460,8456,5,3
46461,8456,1,4
46462,8456,11,1
46463,8456,4,1
46464,8458,6,3
46465,8459,4,6
46466,8459,7,1
46467,8459,1,1
46468,8459,12,5
46469,8459,2,2
46470,8459,6,1
46471,8459,8,1
46472,8459,11,4
46473,8459,5,2
46474,8459,3,3
46475,8462,7,1
46476,8462,5,4
46477,8462,1,3
46478,8462,11,1
46479,8462,10,2
46480,8462,9,8
46481,8464,11,2
46482,8464,2,1
46483,8464,7,3
46484,8464,12,1
46485,8464,1,9
46486,8464,10,2
46487,8464,6,1
46488,8464,9,1
46489,8464,4,3
46490,8465,6,2
46491,8465,12,4
46492,8465,3,1
46493,8465,11,2
46494,8465,9,3
46495,8465,7,6
46496,8465,1,1
46497,8465,4,2
46498,8465,10,1
46499,8465,5,2
46500,8466,6,7
46501,8466,8,1
46502,8466,4,4
46503,8466,10,3
46504,8466,12,1
46505,8466,1,2
46506,8466,2,2
46507,8466,7,1
46508,8466,11,2
46509,8466,3,1
46510,8467,11,1
46511,8467,4,7
46512,8467,6,1
46513,8467,2,1
46514,8467,10,1
46515,8467,12,2
46516,8468,5,1
46517,8468,1,4
46518,8468,4,1
46519,8468,10,7
46520,8468,11,5
46521,8468,2,7
46522,8468,9,3
46523,8468,8,2
46524,8468,3,1
46525,8468,6,1
46526,8468,12,1
46527,8469,11,4
46528,8469,3,4
46529,8469,9,2
46530,8469,1,3
46531,8469,4,11
46532,8469,6,1
46533,8469,10,1
46534,8469,2,9
46535,8469,5,2
46536,8469,7,1
46537,8469,8,7
46538,8471,5,2
46539,8471,4,2
46540,8471,12,1
46541,8471,1,4
46542,8471,10,6
46543,8472,1,1
46544,8472,8,5
46545,8472,2,2
46546,8472,10,2
46547,8472,9,4
46548,8472,6,3
46549,8472,11,2
46550,8472,5,3
46551,8473,4,3
46552,8473,3,1
46553,8473,10,1
46554,8473,7,1
46555,8474,2,7
46556,8475,8,3
46557,8475,7,1
46558,8475,4,1
46559,8475,12,2
46560,8475,2,3
46561,8475,1,2
46562,8475,10,7
46563,8475,9,1
46564,8476,1,3
46565,8476,11,1
46566,8476,4,4
46567,8476,5,6
46568,8476,7,9
46569,8477,2,2
46570,8477,7,1
46571,8477,9,1
46572,8477,3,1
46573,8477,12,5
46574,8477,10,3
46575,8477,4,6
46576,8477,6,9
46577,8477,5,1
46578,8477,11,1
46579,8477,1,3
46580,8478,6,5
46581,8478,5,7
46582,8478,12,4
46583,8478,4,1
46584,8478,3,4
46585,8478,10,2
46586,8479,11,4
46587,8479,9,2
46588,8479,2,3
46589,8479,10,2
46590,8479,5,1
46591,8479,6,3
46592,8479,3,1
46593,8479,12,2
46594,8479,7,13
46595,8479,4,2
46596,8480,4,5
46597,8480,9,1
46598,8481,10,1
46599,8481,5,1
46600,8481,3,1
46601,8481,11,9
46602,8481,7,4
46603,8482,1,2
46604,8482,10,1
46605,8483,4,3
46606,8483,8,2
46607,8483,7,1
46608,8483,1,2
46609,8483,10,2
46610,8483,6,1
46611,8483,12,12
46612,8483,3,6
46613,8483,9,7
46614,8483,11,1
46615,8484,11,2
46616,8484,9,3
46617,8484,10,1
46618,8484,5,2
46619,8484,4,6
46620,8485,3,1
46621,8485,9,1
46622,8485,7,3
46623,8485,1,13
46624,8485,12,3
46625,8485,4,1
46626,8485,5,1
46627,8486,7,1
46628,8486,2,1
46629,8486,9,2
46630,8486,8,1
46631,8486,5,1
46632,8486,1,2
46633,8487,7,4
46634,8487,2,6
46635,8487,9,1
46636,8487,10,5
46637,8488,2,4
46638,8488,8,2
46639,8488,5,1
46640,8488,7,1
46641,8489,8,5
46642,8489,7,3
46643,8489,4,3
46644,8489,2,7
46645,8489,9,4
46646,8489,1,1
46647,8489,6,9
46648,8489,3,1
46649,8491,5,5
46650,8491,9,6
46651,8491,12,2
46652,8491,2,3
46653,8492,10,2
46654,8492,6,4
46655,8492,8,1
46656,8492,3,1
46657,8492,12,1
46658,8492,4,2
46659,8492,5,1
46660,8492,2,2
46661,8492,9,10
46662,8493,10,2
46663,8493,4,2
46664,8493,12,4
46665,8493,3,10
46666,8494,11,4
46667,8495,9,1
46668,8496,7,3
46669,8496,2,1
46670,8496,11,1
46671,8496,8,6
46672,8496,10,10
46673,8496,6,1
46674,8496,12,2
46675,8496,1,2
46676,8496,4,9
46677,8496,3,5
46678,8496,9,4
46679,8497,12,9
46680,8497,10,11
46681,8498,11,7
46682,8499,8,2
46683,8500,1,1
46684,8500,3,2
46685,8500,6,3
46686,8501,5,4
46687,8501,9,3
46688,8501,4,2
46689,8501,2,4
46690,8501,3,6
46691,8501,1,3
46692,8501,10,1
46693,8502,5,2
46694,8502,6,18
46695,8502,7,1
46696,8502,9,1
46697,8502,1,1
46698,8502,3,7
46699,8502,2,6
46700,8502,12,2
46701,8502,11,2
46702,8503,7,4
46703,8503,2,4
46704,8503,5,2
46705,8503,10,4
46706,8503,6,2
46707,8503,4,4
46708,8503,1,2
46709,8503,8,3
46710,8503,12,9
46711,8504,9,14
46712,8504,10,1
46713,8504,6,2
46714,8504,4,1
46715,8504,8,1
46716,8504,11,6
46717,8504,3,3
46718,8504,7,1
46719,8505,9,3
46720,8505,8,4
46721,8505,4,1
46722,8505,6,2
46723,8505,2,1
46724,8505,1,2
46725,8505,5,4
46726,8505,10,2
46727,8505,11,1
46728,8505,12,2
46729,8505,7,1
46730,8506,9,2
46731,8506,2,2
46732,8506,6,7
46733,8506,12,2
46734,8506,3,1
46735,8506,4,2
46736,8507,4,3
46737,8507,8,3
46738,8507,9,1
46739,8507,7,9
46740,8507,2,2
46741,8507,1,2
46742,8508,9,2
46743,8508,11,3
46744,8508,6,2
46745,8508,8,6
46746,8508,3,1
46747,8508,4,7
46748,8509,2,3
46749,8509,6,1
46750,8509,1,2
46751,8509,5,3
46752,8509,11,3
46753,8509,3,2
46754,8509,8,1
46755,8509,7,1
46756,8509,12,2
46757,8510,6,3
46758,8510,8,3
46759,8510,2,2
46760,8510,7,1
46761,8510,4,5
46762,8511,1,3
46763,8511,10,10
46764,8511,7,2
46765,8512,3,1
46766,8512,5,1
46767,8512,1,3
46768,8512,9,3
46769,8512,10,1
46770,8512,7,3
46771,8512,12,5
46772,8512,4,2
46773,8513,9,7
46774,8513,12,6
46775,8513,1,2
46776,8513,11,5
46777,8513,7,3
46778,8513,3,1
46779,8513,10,1
46780,8513,2,1
46781,8513,4,1
46782,8514,11,1
46783,8514,8,4
46784,8514,9,7
46785,8514,10,7
46786,8514,2,5
46787,8514,5,4
46788,8514,12,5
46789,8514,4,7
46790,8514,3,5
46791,8515,5,2
46792,8515,12,2
46793,8515,3,1
46794,8515,8,2
46795,8515,6,3
46796,8515,7,9
46797,8515,1,6
46798,8515,4,2
46799,8515,9,2
46800,8515,2,1
46801,8516,11,2
46802,8516,10,1
46803,8516,6,1
46804,8517,3,1
46805,8517,8,1
46806,8517,5,2
46807,8517,1,1
46808,8517,7,1
46809,8517,11,3
46810,8517,4,4
46811,8517,6,9
46812,8517,12,1
46813,8518,11,2
46814,8518,7,5
46815,8518,8,5
46816,8518,1,2
46817,8519,7,3
46818,8519,11,2
46819,8519,12,9
46820,8519,9,6
46821,8519,2,1
46822,8519,6,3
46823,8521,3,3
46824,8521,5,1
46825,8521,12,4
46826,8521,8,6
46827,8521,2,2
46828,8521,4,1
46829,8521,9,3
46830,8521,1,1
46831,8522,9,5
46832,8522,11,8
46833,8522,10,1
46834,8522,6,1
46835,8523,11,1
46836,8523,8,16
46837,8523,1,8
46838,8523,2,3
46839,8523,7,2
46840,8524,1,1
46841,8525,3,3
46842,8525,12,2
46843,8525,11,2
46844,8526,5,3
46845,8526,1,3
46846,8526,6,2
46847,8526,9,3
46848,8526,3,3
46849,8526,4,7
46850,8526,11,2
46851,8526,10,2
46852,8526,8,1
46853,8526,7,2
46854,8527,3,1
46855,8527,9,4
46856,8527,2,3
46857,8527,4,1
46858,8527,1,1
46859,8527,5,6
46860,8528,5,1
46861,8528,6,1
46862,8528,1,1
46863,8528,3,1
46864,8528,11,2
46865,8528,2,2
46866,8528,9,2
46867,8529,12,3
46868,8529,9,3
46869,8529,6,2
46870,8529,8,4
46871,8529,5,6
46872,8529,1,3
46873,8529,11,5
46874,8529,3,1
46875,8529,4,2
46876,8529,2,1
46877,8530,7,5
46878,8530,11,1
46879,8530,3,6
46880,8530,5,4
46881,8530,12,6
46882,8530,1,8
46883,8530,2,8
46884,8530,6,1
46885,8530,10,1
46886,8530,4,1
46887,8530,9,5
46888,8531,10,18
46889,8531,9,15
46890,8531,5,7
46891,8531,2,4
46892,8531,11,7
46893,8531,4,2
46894,8531,3,1
46895,8531,8,11
46896,8531,12,2
46897,8531,6,2
46898,8532,2,4
46899,8532,12,4
46900,8532,5,2
46901,8532,7,1
46902,8532,10,2
46903,8532,11,1
46904,8532,4,1
46905,8532,6,7
46906,8532,9,1
46907,8532,1,9
46908,8533,9,3
46909,8534,11,2
46910,8534,5,8
46911,8534,1,1
46912,8535,8,4
46913,8535,9,1
46914,8535,6,8
46915,8535,1,5
46916,8536,3,1
46917,8536,6,1
46918,8536,8,2
46919,8536,12,5
46920,8537,9,1
46921,8537,1,3
46922,8537,11,14
46923,8537,2,9
46924,8537,4,7
46925,8538,2,5
46926,8538,6,4
46927,8538,12,2
46928,8538,8,7
46929,8538,3,4
46930,8538,5,4
46931,8539,9,7
46932,8539,3,1
46933,8539,6,3
46934,8539,1,13
46935,8539,11,2
46936,8539,2,5
46937,8539,7,3
46938,8539,4,6
46939,8540,8,10
46940,8540,10,7
46941,8540,4,5
46942,8540,2,2
46943,8540,12,2
46944,8540,1,2
46945,8540,5,3
46946,8540,3,2
46947,8540,7,2
46948,8540,6,2
46949,8541,5,6
46950,8541,7,5
46951,8541,11,2
46952,8541,12,5
46953,8541,3,7
46954,8541,2,2
46955,8541,6,3
46956,8541,10,1
46957,8541,4,3
46958,8541,1,4
46959,8542,7,3
46960,8542,1,1
46961,8542,10,5
46962,8542,12,5
46963,8542,3,8
46964,8542,4,3
46965,8542,2,3
46966,8542,5,2
46967,8542,6,3
46968,8542,9,9
46969,8543,11,1
46970,8543,6,3
46971,8543,12,4
46972,8543,1,4
46973,8543,2,2
46974,8544,3,2
46975,8544,10,2
46976,8544,2,1
46977,8544,5,1
46978,8544,9,3
46979,8544,4,1
46980,8544,12,2
46981,8544,7,12
46982,8544,1,1
46983,8545,9,2
46984,8545,6,13
46985,8545,11,5
46986,8546,6,1
46987,8546,3,1
46988,8546,5,3
46989,8546,11,1
46990,8546,1,15
46991,8546,9,1
46992,8546,10,1
46993,8546,2,11
46994,8546,4,1
46995,8546,12,8
46996,8547,2,2
46997,8547,4,2
46998,8547,8,2
46999,8547,5,3
47000,8547,7,2
47001,8547,6,5
47002,8547,11,1
47003,8547,1,2
47004,8547,3,4
47005,8547,12,3
47006,8547,9,2
47007,8548,9,1
47008,8548,5,3
47009,8549,3,8
47010,8549,6,3
47011,8552,2,5
47012,8552,11,2
47013,8552,8,1
47014,8552,4,7
47015,8552,5,9
47016,8552,9,7
47017,8552,3,8
47018,8552,6,4
47019,8554,3,1
47020,8554,11,2
47021,8554,10,1
47022,8554,1,1
47023,8555,3,2
47024,8555,11,5
47025,8555,9,1
47026,8555,5,1
47027,8555,7,1
47028,8555,4,3
47029,8555,10,1
47030,8555,1,1
47031,8555,6,1
47032,8555,12,2
47033,8555,2,1
47034,8556,12,5
47035,8556,6,13
47036,8556,5,2
47037,8556,7,3
47038,8556,3,3
47039,8556,1,8
47040,8557,12,2
47041,8557,1,1
47042,8557,3,1
47043,8557,4,5
47044,8557,6,3
47045,8557,8,3
47046,8557,7,7
47047,8557,11,4
47048,8558,3,1
47049,8558,11,1
47050,8558,4,1
47051,8558,12,4
47052,8559,10,6
47053,8559,5,2
47054,8559,7,7
47055,8559,1,1
47056,8559,2,1
47057,8559,6,1
47058,8560,4,9
47059,8560,9,2
47060,8560,5,3
47061,8560,6,1
47062,8560,2,4
47063,8560,12,7
47064,8560,7,3
47065,8560,1,7
47066,8560,10,4
47067,8560,8,4
47068,8560,3,2
47069,8561,10,3
47070,8561,5,4
47071,8561,8,4
47072,8561,2,1
47073,8561,7,3
47074,8561,1,3
47075,8561,3,2
47076,8561,6,3
47077,8561,12,3
47078,8561,9,2
47079,8561,4,2
47080,8562,1,6
47081,8562,3,3
47082,8562,5,4
47083,8562,11,1
47084,8562,8,12
47085,8562,6,3
47086,8562,9,6
47087,8562,7,1
47088,8562,2,4
47089,8563,3,5
47090,8563,1,1
47091,8564,5,1
47092,8564,9,1
47093,8565,3,1
47094,8565,2,4
47095,8565,4,1
47096,8565,1,2
47097,8565,7,1
47098,8565,8,4
47099,8565,11,2
47100,8565,9,1
47101,8566,6,3
47102,8566,3,1
47103,8566,12,3
47104,8567,9,3
47105,8567,3,2
47106,8567,8,2
47107,8567,5,1
47108,8567,1,2
47109,8567,6,1
47110,8568,1,2
47111,8568,8,3
47112,8568,11,5
47113,8568,4,1
47114,8568,6,3
47115,8568,5,3
47116,8568,12,1
47117,8568,10,3
47118,8568,9,1
47119,8568,3,2
47120,8568,7,3
47121,8569,6,12
47122,8569,2,2
47123,8569,1,1
47124,8569,10,7
47125,8569,5,1
47126,8569,11,3
47127,8569,12,18
47128,8569,9,6
47129,8569,3,4
47130,8569,7,2
47131,8569,8,4
47132,8570,1,4
47133,8571,11,1
47134,8571,10,1
47135,8571,6,1
47136,8571,7,2
47137,8571,8,2
47138,8571,4,3
47139,8572,6,12
47140,8572,10,2
47141,8572,4,2
47142,8572,2,1
47143,8573,9,6
47144,8573,6,2
47145,8573,8,7
47146,8573,12,1
47147,8573,1,1
47148,8575,4,3
47149,8575,3,4
47150,8575,11,3
47151,8575,6,10
47152,8575,8,1
47153,8575,2,1
47154,8576,3,5
47155,8576,5,2
47156,8576,1,2
47157,8576,9,3
47158,8576,10,4
47159,8577,3,1
47160,8577,11,2
47161,8577,12,6
47162,8577,8,3
47163,8578,6,24
47164,8578,8,4
47165,8578,11,12
47166,8578,10,2
47167,8578,2,1
47168,8579,3,3
47169,8579,9,2
47170,8580,10,2
47171,8580,11,6
47172,8581,4,12
47173,8581,6,4
47174,8581,9,5
47175,8581,2,2
47176,8581,3,2
47177,8581,10,3
47178,8581,5,2
47179,8582,6,1
47180,8582,11,7
47181,8582,12,3
47182,8582,4,5
47183,8582,7,1
47184,8582,3,11
47185,8582,2,5
47186,8582,1,5
47187,8583,7,6
47188,8583,6,3
47189,8583,2,2
47190,8583,3,16
47191,8583,1,1
47192,8583,12,7
47193,8583,8,2
47194,8583,11,4
47195,8583,5,15
47196,8583,4,4
47197,8583,10,10
47198,8584,12,1
47199,8584,3,3
47200,8584,4,5
47201,8584,5,3
47202,8584,11,1
47203,8584,8,2
47204,8584,2,6
47205,8584,1,3
47206,8584,9,5
47207,8585,10,4
47208,8585,12,2
47209,8585,2,1
47210,8585,11,7
47211,8585,5,3
47212,8585,1,7
47213,8585,4,4
47214,8586,9,3
47215,8586,2,4
47216,8586,4,4
47217,8586,1,2
47218,8586,6,2
47219,8586,10,4
47220,8586,11,10
47221,8587,6,1
47222,8587,9,1
47223,8587,4,4
47224,8587,2,2
47225,8587,10,9
47226,8588,7,1
47227,8588,11,1
47228,8588,1,3
47229,8588,4,9
47230,8588,5,4
47231,8588,8,1
47232,8588,10,3
47233,8589,9,1
47234,8589,4,1
47235,8589,8,5
47236,8590,4,2
47237,8590,3,3
47238,8590,8,1
47239,8590,5,2
47240,8590,11,3
47241,8590,10,6
47242,8590,6,6
47243,8592,11,4
47244,8592,4,3
47245,8592,12,4
47246,8592,9,8
47247,8592,6,1
47248,8592,5,10
47249,8593,12,3
47250,8593,5,4
47251,8593,4,2
47252,8593,2,3
47253,8593,11,1
47254,8593,6,1
47255,8593,7,5
47256,8593,9,5
47257,8593,8,3
47258,8593,1,4
47259,8593,10,1
47260,8596,9,9
47261,8596,10,8
47262,8596,5,4
47263,8596,8,2
47264,8597,6,1
47265,8597,10,3
47266,8598,12,6
47267,8598,2,4
47268,8598,10,1
47269,8598,8,2
47270,8598,4,1
47271,8598,9,4
47272,8598,1,1
47273,8598,3,4
47274,8598,11,3
47275,8599,1,14
47276,8599,10,3
47277,8599,6,3
47278,8599,8,6
47279,8599,7,6
47280,8599,9,7
47281,8599,3,3
47282,8600,8,1
47283,8600,4,1
47284,8600,7,1
47285,8600,5,3
47286,8600,6,11
47287,8600,3,5
47288,8600,1,7
47289,8600,11,3
47290,8600,9,3
47291,8601,6,5
47292,8601,8,2
47293,8601,9,2
47294,8601,3,6
47295,8601,10,2
47296,8601,5,2
47297,8601,1,1
47298,8601,4,4
47299,8601,2,2
47300,8603,5,11
47301,8603,3,3
47302,8603,8,1
47303,8603,11,1
47304,8603,10,7
47305,8603,6,5
47306,8603,7,1
47307,8604,3,4
47308,8604,5,1
47309,8605,12,1
47310,8605,4,2
47311,8605,10,1
47312,8605,5,12
47313,8605,3,4
47314,8605,7,4
